accession,dataset,row_id:ID(Protein),:LABEL
Q5F2C3,UP000005640_9606,9499,Protein
Q5F2E7,UP000005640_9606,9500,Protein
Q5F2E8,UP000005640_9606,9501,Protein
Q5F2F2,UP000005640_9606,9502,Protein
Q5F2L2,UP000005640_9606,9503,Protein
Q5FW52,UP000005640_9606,9504,Protein
Q5FW53,UP000005640_9606,9505,Protein
Q5FW56,UP000005640_9606,9506,Protein
Q5FW57,UP000005640_9606,9507,Protein
Q5FW60,UP000005640_9606,9508,Protein
Q5FW85,UP000005640_9606,9509,Protein
Q5FWA1,UP000005640_9606,9510,Protein
Q5FWB5,UP000005640_9606,9511,Protein
Q5FWC3,UP000005640_9606,9512,Protein
Q5FWC9,UP000005640_9606,9513,Protein
Q5FWD4,UP000005640_9606,9514,Protein
Q5FWD5,UP000005640_9606,9515,Protein
Q5FWH2,UP000005640_9606,9516,Protein
Q5FWH3,UP000005640_9606,9517,Protein
Q5FWH6,UP000005640_9606,9518,Protein
Q5FWH7,UP000005640_9606,9519,Protein
Q5FWI2,UP000005640_9606,9520,Protein
Q5FWI3,UP000005640_9606,9521,Protein
Q5FWK3,UP000005640_9606,9522,Protein
Q5G5D5,UP000005640_9606,9523,Protein
Q5G864,UP000005640_9606,9524,Protein
Q5G865,UP000005640_9606,9525,Protein
Q5G866,UP000005640_9606,9526,Protein
Q5GAM7,UP000005640_9606,9527,Protein
Q5GAM8,UP000005640_9606,9528,Protein
Q5GAM9,UP000005640_9606,9529,Protein
Q5GAN0,UP000005640_9606,9530,Protein
Q5GAN1,UP000005640_9606,9531,Protein
Q5GFD5,UP000005640_9606,9532,Protein
Q5GH62,UP000005640_9606,9533,Protein
Q5GH64,UP000005640_9606,9534,Protein
Q5GH66,UP000005640_9606,9535,Protein
Q5GH67,UP000005640_9606,9536,Protein
Q5GH68,UP000005640_9606,9537,Protein
Q5GIG6,UP000005640_9606,9538,Protein
Q5GLZ0,UP000005640_9606,9539,Protein
Q5H8A1,UP000005640_9606,9540,Protein
Q5H8B9,UP000005640_9606,9541,Protein
Q5H8C4,UP000005640_9606,9542,Protein
Q5HZG4,UP000005640_9606,9543,Protein
Q5HZG9,UP000005640_9606,9544,Protein
Q5HZH2,UP000005640_9606,9545,Protein
Q5HZH7,UP000005640_9606,9546,Protein
Q5HZI1,UP000005640_9606,9547,Protein
Q5HZI2,UP000005640_9606,9548,Protein
Q5HZI9,UP000005640_9606,9549,Protein
Q5HZJ0,UP000005640_9606,9550,Protein
Q5HZJ5,UP000005640_9606,9551,Protein
Q5HZK1,UP000005640_9606,9552,Protein
Q5HZK2,UP000005640_9606,9553,Protein
Q5I012,UP000005640_9606,9554,Protein
Q5I043,UP000005640_9606,9555,Protein
Q5I0V9,UP000005640_9606,9556,Protein
Q5I0W6,UP000005640_9606,9557,Protein
Q5I1X5,UP000005640_9606,9558,Protein
Q5I2A0,UP000005640_9606,9559,Protein
Q5IBH6,UP000005640_9606,9560,Protein
Q5IBH7,UP000005640_9606,9561,Protein
Q5IR70,UP000005640_9606,9562,Protein
Q5IRJ6,UP000005640_9606,9563,Protein
Q5ISE2,UP000005640_9606,9564,Protein
Q5IXF8,UP000005640_9606,9565,Protein
Q5JCS9,UP000005640_9606,9566,Protein
Q5JCT0,UP000005640_9606,9567,Protein
Q5K2P8,UP000005640_9606,9568,Protein
Q5K6N0,UP000005640_9606,9569,Protein
Q5KU39,UP000005640_9606,9570,Protein
Q5M6W3,UP000005640_9606,9571,Protein
Q5M8M2,UP000005640_9606,9572,Protein
Q5M8M9,UP000005640_9606,9573,Protein
Q5M8N0,UP000005640_9606,9574,Protein
Q5M8N4,UP000005640_9606,9575,Protein
Q5M8P2,UP000005640_9606,9576,Protein
Q5M8Q2,UP000005640_9606,9577,Protein
Q5M8R5,UP000005640_9606,9578,Protein
Q5M8S2,UP000005640_9606,9579,Protein
Q5M956,UP000005640_9606,9580,Protein
Q5M9N4,UP000005640_9606,9581,Protein
Q5MJS3,UP000005640_9606,9582,Protein
Q5MPP0,UP000005640_9606,9583,Protein
Q5NBU5,UP000005640_9606,9584,Protein
Q5NBU8,UP000005640_9606,9585,Protein
Q5NBX1,UP000005640_9606,9586,Protein
Q5NBY9,UP000005640_9606,9587,Protein
Q5NC05,UP000005640_9606,9588,Protein
Q5NC32,UP000005640_9606,9589,Protein
Q5NC41,UP000005640_9606,9590,Protein
Q5NC44,UP000005640_9606,9591,Protein
Q5NC45,UP000005640_9606,9592,Protein
Q5NC48,UP000005640_9606,9593,Protein
Q5NC55,UP000005640_9606,9594,Protein
Q5NC57,UP000005640_9606,9595,Protein
Q5NC59,UP000005640_9606,9596,Protein
Q5NC63,UP000005640_9606,9597,Protein
Q5NC83,UP000005640_9606,9598,Protein
Q5NC97,UP000005640_9606,9599,Protein
Q5NCB2,UP000005640_9606,9600,Protein
Q5NCB3,UP000005640_9606,9601,Protein
Q5NCC3,UP000005640_9606,9602,Protein
Q5NCC7,UP000005640_9606,9603,Protein
Q5NCC8,UP000005640_9606,9604,Protein
Q5NCC9,UP000005640_9606,9605,Protein
Q5NCD0,UP000005640_9606,9606,Protein
Q5NCD2,UP000005640_9606,9607,Protein
Q5NCD3,UP000005640_9606,9608,Protein
Q5NCD6,UP000005640_9606,9609,Protein
Q5NCD7,UP000005640_9606,9610,Protein
Q5NCE8,UP000005640_9606,9611,Protein
Q5NCF2,UP000005640_9606,9612,Protein
Q5NCH9,UP000005640_9606,9613,Protein
Q5NCI0,UP000005640_9606,9614,Protein
Q5NCJ0,UP000005640_9606,9615,Protein
Q5NCM1,UP000005640_9606,9616,Protein
Q5NCP0,UP000005640_9606,9617,Protein
Q5NCQ5,UP000005640_9606,9618,Protein
Q5NCR9,UP000005640_9606,9619,Protein
Q5NCS9,UP000005640_9606,9620,Protein
Q5NCX5,UP000005640_9606,9621,Protein
Q5NCY0,UP000005640_9606,9622,Protein
Q5NCY3,UP000005640_9606,9623,Protein
Q5ND04,UP000005640_9606,9624,Protein
Q5ND28,UP000005640_9606,9625,Protein
Q5ND29,UP000005640_9606,9626,Protein
Q5ND34,UP000005640_9606,9627,Protein
Q5ND52,UP000005640_9606,9628,Protein
Q5ND56,UP000005640_9606,9629,Protein
Q5PPQ4,UP000005640_9606,9630,Protein
Q5PR68,UP000005640_9606,9631,Protein
Q5PR69,UP000005640_9606,9632,Protein
Q5PR73,UP000005640_9606,9633,Protein
Q5PRE5,UP000005640_9606,9634,Protein
Q5PRF0,UP000005640_9606,9635,Protein
Q5PSV9,UP000005640_9606,9636,Protein
Q5PT53,UP000005640_9606,9637,Protein
Q5PT54,UP000005640_9606,9638,Protein
Q5QD04,UP000005640_9606,9639,Protein
Q5QD05,UP000005640_9606,9640,Protein
Q5QD06,UP000005640_9606,9641,Protein
Q5QD07,UP000005640_9606,9642,Protein
Q5QD08,UP000005640_9606,9643,Protein
Q5QD09,UP000005640_9606,9644,Protein
Q5QD10,UP000005640_9606,9645,Protein
Q5QD11,UP000005640_9606,9646,Protein
Q5QD12,UP000005640_9606,9647,Protein
Q5QD13,UP000005640_9606,9648,Protein
Q5QD14,UP000005640_9606,9649,Protein
Q5QD15,UP000005640_9606,9650,Protein
Q5QD16,UP000005640_9606,9651,Protein
Q5QD17,UP000005640_9606,9652,Protein
Q5QGU6,UP000005640_9606,9653,Protein
Q5QNQ6,UP000005640_9606,9654,Protein
Q5QNQ9,UP000005640_9606,9655,Protein
Q5QNS5,UP000005640_9606,9656,Protein
Q5QNV8,UP000005640_9606,9657,Protein
Q5QR91,UP000005640_9606,9658,Protein
Q5R1A3,UP000005640_9606,9659,Protein
Q5R1A4,UP000005640_9606,9660,Protein
Q5R1B6,UP000005640_9606,9661,Protein
Q5R1D2,UP000005640_9606,9662,Protein
Q5R1F6,UP000005640_9606,9663,Protein
Q5R1H8,UP000005640_9606,9664,Protein
Q5R1H9,UP000005640_9606,9665,Protein
Q5R1I0,UP000005640_9606,9666,Protein
Q5R1I1,UP000005640_9606,9667,Protein
Q5R1I3,UP000005640_9606,9668,Protein
Q5R1I4,UP000005640_9606,9669,Protein
Q5R1I8,UP000005640_9606,9670,Protein
Q5R1I9,UP000005640_9606,9671,Protein
Q5RI75,UP000005640_9606,9672,Protein
Q5RIS0,UP000005640_9606,9673,Protein
Q5RJ54,UP000005640_9606,9674,Protein
Q5RJB0,UP000005640_9606,9675,Protein
Q5RJF7,UP000005640_9606,9676,Protein
Q5RJG1,UP000005640_9606,9677,Protein
Q5RJG7,UP000005640_9606,9678,Protein
Q5RJH2,UP000005640_9606,9679,Protein
Q5RJH3,UP000005640_9606,9680,Protein
Q5RJH6,UP000005640_9606,9681,Protein
Q5RJI2,UP000005640_9606,9682,Protein
Q5RJI4,UP000005640_9606,9683,Protein
Q5RJI5,UP000005640_9606,9684,Protein
Q5RJY2,UP000005640_9606,9685,Protein
Q5RKR3,UP000005640_9606,9686,Protein
Q5RKS2,UP000005640_9606,9687,Protein
Q5RKV8,UP000005640_9606,9688,Protein
Q5RKZ7,UP000005640_9606,9689,Protein
Q5RL51,UP000005640_9606,9690,Protein
Q5RL79,UP000005640_9606,9691,Protein
Q5S003,UP000005640_9606,9692,Protein
Q5S006,UP000005640_9606,9693,Protein
Q5S248,UP000005640_9606,9694,Protein
Q5SDA5,UP000005640_9606,9695,Protein
Q5SF07,UP000005640_9606,9696,Protein
Q5SFM8,UP000005640_9606,9697,Protein
Q5SGK3,UP000005640_9606,9698,Protein
Q5SNZ0,UP000005640_9606,9699,Protein
Q5SP45,UP000005640_9606,9700,Protein
Q5SP85,UP000005640_9606,9701,Protein
Q5SPH3,UP000005640_9606,9702,Protein
Q5SPI8,UP000005640_9606,9703,Protein
Q5SPL2,UP000005640_9606,9704,Protein
Q5SPV6,UP000005640_9606,9705,Protein
Q5SPW0,UP000005640_9606,9706,Protein
Q5SPX1,UP000005640_9606,9707,Protein
Q5SPX3,UP000005640_9606,9708,Protein
Q5SQ27,UP000005640_9606,9709,Protein
Q5SQF8,UP000005640_9606,9710,Protein
Q5SQK8,UP000005640_9606,9711,Protein
Q5SQM0,UP000005640_9606,9712,Protein
Q5SQP1,UP000005640_9606,9713,Protein
Q5SQX6,UP000005640_9606,9714,Protein
Q5SQY2,UP000005640_9606,9715,Protein
Q5SRT8,UP000005640_9606,9716,Protein
Q5SRX1,UP000005640_9606,9717,Protein
Q5SRY7,UP000005640_9606,9718,Protein
Q5SS00,UP000005640_9606,9719,Protein
Q5SS80,UP000005640_9606,9720,Protein
Q5SS90,UP000005640_9606,9721,Protein
Q5SS91,UP000005640_9606,9722,Protein
Q5SSA0,UP000005640_9606,9723,Protein
Q5SSE9,UP000005640_9606,9724,Protein
Q5SSF7,UP000005640_9606,9725,Protein
Q5SSG4,UP000005640_9606,9726,Protein
Q5SSG5,UP000005640_9606,9727,Protein
Q5SSH7,UP000005640_9606,9728,Protein
Q5SSH8,UP000005640_9606,9729,Protein
Q5SSI6,UP000005640_9606,9730,Protein
Q5SSJ1,UP000005640_9606,9731,Protein
Q5SSK3,UP000005640_9606,9732,Protein
Q5SSL4,UP000005640_9606,9733,Protein
Q5SSM3,UP000005640_9606,9734,Protein
Q5SSN7,UP000005640_9606,9735,Protein
Q5SSP0,UP000005640_9606,9736,Protein
Q5SSW2,UP000005640_9606,9737,Protein
Q5SSZ5,UP000005640_9606,9738,Protein
Q5SSZ7,UP000005640_9606,9739,Protein
Q5STE3,UP000005640_9606,9740,Protein
Q5STT6,UP000005640_9606,9741,Protein
Q5SU73,UP000005640_9606,9742,Protein
Q5SUA5,UP000005640_9606,9743,Protein
Q5SUC9,UP000005640_9606,9744,Protein
Q5SUD9,UP000005640_9606,9745,Protein
Q5SUE3,UP000005640_9606,9746,Protein
Q5SUE7,UP000005640_9606,9747,Protein
Q5SUE8,UP000005640_9606,9748,Protein
Q5SUF2,UP000005640_9606,9749,Protein
Q5SUF7,UP000005640_9606,9750,Protein
Q5SUQ9,UP000005640_9606,9751,Protein
Q5SUR0,UP000005640_9606,9752,Protein
Q5SUS0,UP000005640_9606,9753,Protein
Q5SUV1,UP000005640_9606,9754,Protein
Q5SUV2,UP000005640_9606,9755,Protein
Q5SUV5,UP000005640_9606,9756,Protein
Q5SV06,UP000005640_9606,9757,Protein
Q5SV42,UP000005640_9606,9758,Protein
Q5SV66,UP000005640_9606,9759,Protein
Q5SV77,UP000005640_9606,9760,Protein
Q5SV80,UP000005640_9606,9761,Protein
Q5SV85,UP000005640_9606,9762,Protein
Q5SVD0,UP000005640_9606,9763,Protein
Q5SVD5,UP000005640_9606,9764,Protein
Q5SVD6,UP000005640_9606,9765,Protein
Q5SVL6,UP000005640_9606,9766,Protein
Q5SVL9,UP000005640_9606,9767,Protein
Q5SVP0,UP000005640_9606,9768,Protein
Q5SVQ0,UP000005640_9606,9769,Protein
Q5SVR0,UP000005640_9606,9770,Protein
Q5SVT3,UP000005640_9606,9771,Protein
Q5SW19,UP000005640_9606,9772,Protein
Q5SW25,UP000005640_9606,9773,Protein
Q5SW28,UP000005640_9606,9774,Protein
Q5SW45,UP000005640_9606,9775,Protein
Q5SW46,UP000005640_9606,9776,Protein
Q5SW48,UP000005640_9606,9777,Protein
Q5SW49,UP000005640_9606,9778,Protein
Q5SW50,UP000005640_9606,9779,Protein
Q5SW75,UP000005640_9606,9780,Protein
Q5SWD9,UP000005640_9606,9781,Protein
Q5SWK7,UP000005640_9606,9782,Protein
Q5SWP3,UP000005640_9606,9783,Protein
Q5SWT3,UP000005640_9606,9784,Protein
Q5SWU9,UP000005640_9606,9785,Protein
Q5SWW4,UP000005640_9606,9786,Protein
Q5SWY7,UP000005640_9606,9787,Protein
Q5SWY8,UP000005640_9606,9788,Protein
Q5SWZ9,UP000005640_9606,9789,Protein
Q5SX19,UP000005640_9606,9790,Protein
Q5SX39,UP000005640_9606,9791,Protein
Q5SX40,UP000005640_9606,9792,Protein
Q5SX79,UP000005640_9606,9793,Protein
Q5SXA9,UP000005640_9606,9794,Protein
Q5SXC4,UP000005640_9606,9795,Protein
Q5SXG7,UP000005640_9606,9796,Protein
Q5SXI5,UP000005640_9606,9797,Protein
Q5SXJ3,UP000005640_9606,9798,Protein
Q5SXY1,UP000005640_9606,9799,Protein
Q5SYD0,UP000005640_9606,9800,Protein
Q5SYH2,UP000005640_9606,9801,Protein
Q5SYL1,UP000005640_9606,9802,Protein
Q5SYL3,UP000005640_9606,9803,Protein
Q5SZ93,UP000005640_9606,9804,Protein
Q5SZ99,UP000005640_9606,9805,Protein
Q5SZA1,UP000005640_9606,9806,Protein
Q5SZS9,UP000005640_9606,9807,Protein
Q5SZT6,UP000005640_9606,9808,Protein
Q5SZT7,UP000005640_9606,9809,Protein
Q5SZV5,UP000005640_9606,9810,Protein
Q5SZZ8,UP000005640_9606,9811,Protein
Q5TIS6,UP000005640_9606,9812,Protein
Q5U3K5,UP000005640_9606,9813,Protein
Q5U405,UP000005640_9606,9814,Protein
Q5U406,UP000005640_9606,9815,Protein
Q5U419,UP000005640_9606,9816,Protein
Q5U425,UP000005640_9606,9817,Protein
Q5U430,UP000005640_9606,9818,Protein
Q5U431,UP000005640_9606,9819,Protein
Q5U452,UP000005640_9606,9820,Protein
Q5U458,UP000005640_9606,9821,Protein
Q5U462,UP000005640_9606,9822,Protein
Q5U464,UP000005640_9606,9823,Protein
Q5U465,UP000005640_9606,9824,Protein
Q5U467,UP000005640_9606,9825,Protein
Q5U4C1,UP000005640_9606,9826,Protein
Q5U4C3,UP000005640_9606,9827,Protein
Q5U4C9,UP000005640_9606,9828,Protein
Q5U4D8,UP000005640_9606,9829,Protein
Q5U4D9,UP000005640_9606,9830,Protein
Q5U4E0,UP000005640_9606,9831,Protein
Q5U4E2,UP000005640_9606,9832,Protein
Q5U4F6,UP000005640_9606,9833,Protein
Q5U4H9,UP000005640_9606,9834,Protein
Q5U5M8,UP000005640_9606,9835,Protein
Q5U5Q9,UP000005640_9606,9836,Protein
Q5U5V2,UP000005640_9606,9837,Protein
Q5U680,UP000005640_9606,9838,Protein
Q5U901,UP000005640_9606,9839,Protein
Q5UAK0,UP000005640_9606,9840,Protein
Q5UBV8,UP000005640_9606,9841,Protein
Q5UKY4,UP000005640_9606,9842,Protein
Q5UW37,UP000005640_9606,9843,Protein
Q5VCS6,UP000005640_9606,9844,Protein
Q5XF89,UP000005640_9606,9845,Protein
Q5XF90,UP000005640_9606,9846,Protein
Q5XFR0,UP000005640_9606,9847,Protein
Q5XFZ0,UP000005640_9606,9848,Protein
Q5XG67,UP000005640_9606,9849,Protein
Q5XG69,UP000005640_9606,9850,Protein
Q5XG71,UP000005640_9606,9851,Protein
Q5XG73,UP000005640_9606,9852,Protein
Q5XJE5,UP000005640_9606,9853,Protein
Q5XJV6,UP000005640_9606,9854,Protein
Q5XJV7,UP000005640_9606,9855,Protein
Q5XJY4,UP000005640_9606,9856,Protein
Q5XJY5,UP000005640_9606,9857,Protein
Q5XJY6,UP000005640_9606,9858,Protein
Q5XK03,UP000005640_9606,9859,Protein
Q5XKE0,UP000005640_9606,9860,Protein
Q5XKN4,UP000005640_9606,9861,Protein
Q5XPI3,UP000005640_9606,9862,Protein
Q5XPT3,UP000005640_9606,9863,Protein
Q5Y4Y6,UP000005640_9606,9864,Protein
Q5Y5T1,UP000005640_9606,9865,Protein
Q5Y5T2,UP000005640_9606,9866,Protein
Q5Y5T3,UP000005640_9606,9867,Protein
Q5Y5T5,UP000005640_9606,9868,Protein
Q5YD48,UP000005640_9606,9869,Protein
Q5YIR8,UP000005640_9606,9870,Protein
Q60519,UP000005640_9606,9871,Protein
Q60520,UP000005640_9606,9872,Protein
Q60571,UP000005640_9606,9873,Protein
Q60575,UP000005640_9606,9874,Protein
Q60584,UP000005640_9606,9875,Protein
Q60585,UP000005640_9606,9876,Protein
Q60590,UP000005640_9606,9877,Protein
Q60591,UP000005640_9606,9878,Protein
Q60592,UP000005640_9606,9879,Protein
Q60595,UP000005640_9606,9880,Protein
Q60596,UP000005640_9606,9881,Protein
Q60597,UP000005640_9606,9882,Protein
Q60598,UP000005640_9606,9883,Protein
Q60603,UP000005640_9606,9884,Protein
Q60604,UP000005640_9606,9885,Protein
Q60605,UP000005640_9606,9886,Protein
Q60610,UP000005640_9606,9887,Protein
Q60611,UP000005640_9606,9888,Protein
Q60612,UP000005640_9606,9889,Protein
Q60613,UP000005640_9606,9890,Protein
Q60614,UP000005640_9606,9891,Protein
Q60625,UP000005640_9606,9892,Protein
Q60629,UP000005640_9606,9893,Protein
Q60631,UP000005640_9606,9894,Protein
Q60632,UP000005640_9606,9895,Protein
Q60634,UP000005640_9606,9896,Protein
Q60636,UP000005640_9606,9897,Protein
Q60641,UP000005640_9606,9898,Protein
Q60644,UP000005640_9606,9899,Protein
Q60648,UP000005640_9606,9900,Protein
Q60649,UP000005640_9606,9901,Protein
Q60651,UP000005640_9606,9902,Protein
Q60652,UP000005640_9606,9903,Protein
Q60653,UP000005640_9606,9904,Protein
Q60654,UP000005640_9606,9905,Protein
Q60660,UP000005640_9606,9906,Protein
Q60662,UP000005640_9606,9907,Protein
Q60664,UP000005640_9606,9908,Protein
Q60665,UP000005640_9606,9909,Protein
Q60668,UP000005640_9606,9910,Protein
Q60670,UP000005640_9606,9911,Protein
Q60673,UP000005640_9606,9912,Protein
Q60674,UP000005640_9606,9913,Protein
Q60675,UP000005640_9606,9914,Protein
Q60676,UP000005640_9606,9915,Protein
Q60677,UP000005640_9606,9916,Protein
Q60680,UP000005640_9606,9917,Protein
Q60682,UP000005640_9606,9918,Protein
Q60687,UP000005640_9606,9919,Protein
Q60688,UP000005640_9606,9920,Protein
Q60692,UP000005640_9606,9921,Protein
Q60695,UP000005640_9606,9922,Protein
Q60696,UP000005640_9606,9923,Protein
Q60698,UP000005640_9606,9924,Protein
Q60700,UP000005640_9606,9925,Protein
Q60707,UP000005640_9606,9926,Protein
Q60710,UP000005640_9606,9927,Protein
Q60714,UP000005640_9606,9928,Protein
Q60715,UP000005640_9606,9929,Protein
Q60716,UP000005640_9606,9930,Protein
Q60718,UP000005640_9606,9931,Protein
Q60720,UP000005640_9606,9932,Protein
Q60722,UP000005640_9606,9933,Protein
Q60736,UP000005640_9606,9934,Protein
Q60737,UP000005640_9606,9935,Protein
Q60738,UP000005640_9606,9936,Protein
Q60739,UP000005640_9606,9937,Protein
Q60748,UP000005640_9606,9938,Protein
Q60749,UP000005640_9606,9939,Protein
Q60750,UP000005640_9606,9940,Protein
Q60751,UP000005640_9606,9941,Protein
Q60753,UP000005640_9606,9942,Protein
Q60754,UP000005640_9606,9943,Protein
Q60755,UP000005640_9606,9944,Protein
Q60756,UP000005640_9606,9945,Protein
Q60759,UP000005640_9606,9946,Protein
Q60760,UP000005640_9606,9947,Protein
Q60764,UP000005640_9606,9948,Protein
Q60765,UP000005640_9606,9949,Protein
Q60766,UP000005640_9606,9950,Protein
Q60767,UP000005640_9606,9951,Protein
Q60769,UP000005640_9606,9952,Protein
Q60770,UP000005640_9606,9953,Protein
Q60771,UP000005640_9606,9954,Protein
Q60772,UP000005640_9606,9955,Protein
Q60773,UP000005640_9606,9956,Protein
Q60774,UP000005640_9606,9957,Protein
Q60775,UP000005640_9606,9958,Protein
Q60778,UP000005640_9606,9959,Protein
Q60779,UP000005640_9606,9960,Protein
Q60780,UP000005640_9606,9961,Protein
Q60787,UP000005640_9606,9962,Protein
Q60790,UP000005640_9606,9963,Protein
Q60793,UP000005640_9606,9964,Protein
Q60795,UP000005640_9606,9965,Protein
Q60803,UP000005640_9606,9966,Protein
Q60805,UP000005640_9606,9967,Protein
Q60806,UP000005640_9606,9968,Protein
Q60809,UP000005640_9606,9969,Protein
Q60813,UP000005640_9606,9970,Protein
Q60819,UP000005640_9606,9971,Protein
Q60821,UP000005640_9606,9972,Protein
Q60823,UP000005640_9606,9973,Protein
Q60825,UP000005640_9606,9974,Protein
Q60829,UP000005640_9606,9975,Protein
Q60837,UP000005640_9606,9976,Protein
Q60838,UP000005640_9606,9977,Protein
Q60841,UP000005640_9606,9978,Protein
Q60843,UP000005640_9606,9979,Protein
Q60846,UP000005640_9606,9980,Protein
Q60847,UP000005640_9606,9981,Protein
Q60848,UP000005640_9606,9982,Protein
Q60850,UP000005640_9606,9983,Protein
Q60854,UP000005640_9606,9984,Protein
Q60855,UP000005640_9606,9985,Protein
Q60856,UP000005640_9606,9986,Protein
Q60857,UP000005640_9606,9987,Protein
Q60860,UP000005640_9606,9988,Protein
Q60862,UP000005640_9606,9989,Protein
Q60864,UP000005640_9606,9990,Protein
Q60865,UP000005640_9606,9991,Protein
Q60866,UP000005640_9606,9992,Protein
Q60867,UP000005640_9606,9993,Protein
Q60870,UP000005640_9606,9994,Protein
Q60872,UP000005640_9606,9995,Protein
Q60875,UP000005640_9606,9996,Protein
Q60876,UP000005640_9606,9997,Protein
Q60878,UP000005640_9606,9998,Protein
Q60879,UP000005640_9606,9999,Protein
Q60880,UP000005640_9606,10000,Protein
Q60881,UP000005640_9606,10001,Protein
Q60882,UP000005640_9606,10002,Protein
Q60883,UP000005640_9606,10003,Protein
Q60884,UP000005640_9606,10004,Protein
Q60885,UP000005640_9606,10005,Protein
Q60886,UP000005640_9606,10006,Protein
Q60887,UP000005640_9606,10007,Protein
Q60888,UP000005640_9606,10008,Protein
Q60889,UP000005640_9606,10009,Protein
Q60890,UP000005640_9606,10010,Protein
Q60891,UP000005640_9606,10011,Protein
Q60892,UP000005640_9606,10012,Protein
Q60893,UP000005640_9606,10013,Protein
Q60894,UP000005640_9606,10014,Protein
Q60895,UP000005640_9606,10015,Protein
Q60898,UP000005640_9606,10016,Protein
Q60899,UP000005640_9606,10017,Protein
Q60900,UP000005640_9606,10018,Protein
Q60902,UP000005640_9606,10019,Protein
Q60925,UP000005640_9606,10020,Protein
Q60928,UP000005640_9606,10021,Protein
Q60929,UP000005640_9606,10022,Protein
Q60930,UP000005640_9606,10023,Protein
Q60931,UP000005640_9606,10024,Protein
Q60932,UP000005640_9606,10025,Protein
Q60934,UP000005640_9606,10026,Protein
Q60935,UP000005640_9606,10027,Protein
Q60936,UP000005640_9606,10028,Protein
Q60943,UP000005640_9606,10029,Protein
Q60945,UP000005640_9606,10030,Protein
Q60948,UP000005640_9606,10031,Protein
Q60949,UP000005640_9606,10032,Protein
Q60952,UP000005640_9606,10033,Protein
Q60953,UP000005640_9606,10034,Protein
Q60954,UP000005640_9606,10035,Protein
Q60960,UP000005640_9606,10036,Protein
Q60961,UP000005640_9606,10037,Protein
Q60963,UP000005640_9606,10038,Protein
Q60967,UP000005640_9606,10039,Protein
Q60969,UP000005640_9606,10040,Protein
Q60972,UP000005640_9606,10041,Protein
Q60973,UP000005640_9606,10042,Protein
Q60974,UP000005640_9606,10043,Protein
Q60976,UP000005640_9606,10044,Protein
Q60980,UP000005640_9606,10045,Protein
Q60987,UP000005640_9606,10046,Protein
Q60988,UP000005640_9606,10047,Protein
Q60989,UP000005640_9606,10048,Protein
Q60990,UP000005640_9606,10049,Protein
Q60991,UP000005640_9606,10050,Protein
Q60992,UP000005640_9606,10051,Protein
Q60994,UP000005640_9606,10052,Protein
Q60996,UP000005640_9606,10053,Protein
Q60997,UP000005640_9606,10054,Protein
Q60I26,UP000005640_9606,10055,Protein
Q61001,UP000005640_9606,10056,Protein
Q61003,UP000005640_9606,10057,Protein
Q61006,UP000005640_9606,10058,Protein
Q61009,UP000005640_9606,10059,Protein
Q61010,UP000005640_9606,10060,Protein
Q61011,UP000005640_9606,10061,Protein
Q61012,UP000005640_9606,10062,Protein
Q61016,UP000005640_9606,10063,Protein
Q61017,UP000005640_9606,10064,Protein
Q61024,UP000005640_9606,10065,Protein
Q61025,UP000005640_9606,10066,Protein
Q61026,UP000005640_9606,10067,Protein
Q61033,UP000005640_9606,10068,Protein
Q61035,UP000005640_9606,10069,Protein
Q61036,UP000005640_9606,10070,Protein
Q61037,UP000005640_9606,10071,Protein
Q61038,UP000005640_9606,10072,Protein
Q61039,UP000005640_9606,10073,Protein
Q61041,UP000005640_9606,10074,Protein
Q61043,UP000005640_9606,10075,Protein
Q61045,UP000005640_9606,10076,Protein
Q61048,UP000005640_9606,10077,Protein
Q61056,UP000005640_9606,10078,Protein
Q61060,UP000005640_9606,10079,Protein
Q61062,UP000005640_9606,10080,Protein
Q61066,UP000005640_9606,10081,Protein
Q61068,UP000005640_9606,10082,Protein
Q61069,UP000005640_9606,10083,Protein
Q61070,UP000005640_9606,10084,Protein
Q61072,UP000005640_9606,10085,Protein
Q61074,UP000005640_9606,10086,Protein
Q61079,UP000005640_9606,10087,Protein
Q61080,UP000005640_9606,10088,Protein
Q61081,UP000005640_9606,10089,Protein
Q61083,UP000005640_9606,10090,Protein
Q61084,UP000005640_9606,10091,Protein
Q61085,UP000005640_9606,10092,Protein
Q61086,UP000005640_9606,10093,Protein
Q61087,UP000005640_9606,10094,Protein
Q61088,UP000005640_9606,10095,Protein
Q61089,UP000005640_9606,10096,Protein
Q61090,UP000005640_9606,10097,Protein
Q61091,UP000005640_9606,10098,Protein
Q61092,UP000005640_9606,10099,Protein
Q61093,UP000005640_9606,10100,Protein
Q61096,UP000005640_9606,10101,Protein
Q61097,UP000005640_9606,10102,Protein
Q61098,UP000005640_9606,10103,Protein
Q61102,UP000005640_9606,10104,Protein
Q61103,UP000005640_9606,10105,Protein
Q61107,UP000005640_9606,10106,Protein
Q61112,UP000005640_9606,10107,Protein
Q61114,UP000005640_9606,10108,Protein
Q61115,UP000005640_9606,10109,Protein
Q61116,UP000005640_9606,10110,Protein
Q61120,UP000005640_9606,10111,Protein
Q61121,UP000005640_9606,10112,Protein
Q61122,UP000005640_9606,10113,Protein
Q61124,UP000005640_9606,10114,Protein
